Time(s),BP(mmHg)
21.176,45.2092812980087
21.18,44.58137461331413
21.184,45.41858352624022
21.188,44.58137461331413
21.192,44.58137461331413
21.196,44.58137461331413
21.2,44.58137461331413
21.204,44.37207238508261
21.208,44.37207238508261
21.212,44.37207238508261
21.216,44.16277015685109
21.22,43.325561243925
21.224,43.744165700388045
21.228,43.744165700388045
21.232,43.325561243925
21.236,43.11625901569348
21.24,43.325561243925
21.244,43.325561243925
21.248,43.11625901569348
21.252,42.697654559230436
21.256,42.90695678746196
21.26,42.90695678746196
21.264,42.697654559230436
21.268,42.90695678746196
21.272,42.90695678746196
21.276,42.697654559230436
21.28,42.27905010276739
21.284,42.06974787453587
21.288,42.06974787453587
21.292,42.488352330998914
21.296,42.06974787453587
21.3,42.488352330998914
21.304,41.86044564630435
21.308,42.27905010276739
21.312,41.86044564630435
21.316,41.86044564630435
21.32,41.441841189841305
21.324,41.65114341807283
21.328,41.65114341807283
21.332,41.65114341807283
21.336,41.441841189841305
21.34,41.86044564630435
21.344,42.06974787453587
21.348,42.27905010276739
21.352,42.90695678746196
21.356,44.16277015685109
21.36,45.62788575447174
21.364,46.88369912386087
21.368,48.97672140617609
21.372,51.27904591672283
21.376,53.58137042726957
21.38,55.88369493781631
21.384,58.81392613305761
21.388,61.5348551000674
21.392,64.25578406707717
21.396,67.18601526231848
21.4,70.53485091402283
21.404,73.67438433749565
21.408,77.23252221743152
21.412,80.7906600973674
21.416,83.93019352084022
21.42,87.48833140077609
21.424,90.83716705248044
21.428,94.39530493241631
21.432,97.11623389942609
21.436,99.83716286643588
21.44,102.34878960521414
21.444,104.02320743106631
21.448,105.48832302868696
21.452,106.53483416984457
21.456,107.16274085453914
21.46,107.37204308277066
21.464,107.37204308277066
21.468,106.95343862630762
21.472,106.53483416984457
21.476,105.69762525691849
21.48,104.23250965929783
21.484,103.39530074637175
21.488,101.72088292051957
21.492,100.25576732289892
21.496,98.58134949704674
21.5,97.74414058412066
21.504,95.2325138453424
21.508,93.97670047595327
21.512,93.13949156302718
21.516,91.25577150894348
21.52,89.79065591132283
21.524,88.11623808547066
21.528,86.44182025961848
21.532,84.97670466199783
21.536,83.93019352084022
21.54,82.25577569498805
21.544,81.20926455383044
21.548,79.11624227151522
21.552,78.27903335858913
21.556,77.23252221743152
21.56,75.97670884804239
21.564,74.51159325042174
21.568,73.88368656572717
21.572,73.04647765280109
21.576,72.209268739875
21.58,70.74415314225435
21.584,70.11624645755978
21.588,69.69764200109674
21.592,68.86043308817065
21.596,68.44182863170761
21.6,67.60461971878152
21.604,66.55810857762391
21.608,66.34880634939239
21.612,65.72089966469782
21.616,64.88369075177174
21.62,63.837179610614136
21.624,63.837179610614136
21.628,62.99997069768805
21.632,62.16276178476196
21.636,61.325552871835875
21.64,61.11625064360435
21.644,60.48834395890979
21.648,59.6511350459837
21.652,59.23253058952066
21.656,58.81392613305761
21.66,58.60462390482609
21.664,57.767414991900004
21.668,57.55811276366848
21.672,57.13950830720544
21.676,56.30229939427935
21.68,55.88369493781631
21.684,55.88369493781631
21.688,55.465090481353265
21.692,55.465090481353265
21.696,55.04648602489022
21.7,55.04648602489022
21.704,54.8371837966587
21.708,54.62788156842718
21.712,54.418579340195656
21.716,54.62788156842718
21.72,54.418579340195656
21.724,54.209277111964134
21.728,54.418579340195656
21.732,54.418579340195656
21.736,54.62788156842718
21.74,54.8371837966587
21.744,54.8371837966587
21.748,54.8371837966587
21.752,54.62788156842718
21.756,55.25578825312174
21.76,55.04648602489022
21.764,55.25578825312174
21.768,55.67439270958479
21.772,56.30229939427935
21.776,56.30229939427935
21.78,55.88369493781631
21.784,56.720903850742395
21.788,57.13950830720544
21.792,56.93020607897392
21.796,57.13950830720544
21.8,57.55811276366848
21.804,57.34881053543696
21.808,57.55811276366848
21.812,57.976717220131526
21.816,58.18601944836305
21.82,58.39532167659457
21.824,58.60462390482609
21.828,58.60462390482609
21.832,58.81392613305761
21.836,58.81392613305761
21.84,58.81392613305761
21.844,59.023228361289135
21.848,59.023228361289135
21.852,58.39532167659457
21.856,58.81392613305761
21.86,58.81392613305761
21.864,58.18601944836305
21.868,58.81392613305761
21.872,58.39532167659457
21.876,58.81392613305761
21.88,57.976717220131526
21.884,57.976717220131526
21.888,57.976717220131526
21.892,57.55811276366848
21.896,57.55811276366848
21.9,57.13950830720544
21.904,57.13950830720544
21.908,57.13950830720544
21.912,56.511601622510874
21.916,56.30229939427935
21.92,56.30229939427935
21.924,56.09299716604783
21.928,55.465090481353265
21.932,55.465090481353265
21.936,55.465090481353265
21.94,55.465090481353265
21.944,54.62788156842718
21.948,54.418579340195656
21.952,53.58137042726957
21.956,53.58137042726957
21.96,53.79067265550109
21.964,53.37206819903805
21.968,52.32555705788044
21.972,52.953463742575
21.976,52.74416151434348
21.98,51.48834814495435
21.984,51.69765037318587
21.988,51.906952601417395
21.992,51.48834814495435
21.996,50.860441460259786
22.0,50.860441460259786
22.004,50.23253477556522
22.008,50.44183700379674
22.012,49.604628090870655
22.016,49.81393031910218
22.02,48.97672140617609
22.024,48.76741917794457
22.028,48.76741917794457
22.032,48.558116949713046
22.036,48.13951249325
22.04,48.348814721481524
22.044,47.93021026501848
22.048,47.51160580855544
22.052,47.093001352092394
22.056,47.093001352092394
22.06,47.093001352092394
22.064,46.67439689562935
22.068,46.88369912386087
22.072,46.25579243916631
22.076,46.25579243916631
22.08,45.62788575447174
22.084,46.046490210934785
22.088,45.83718798270326
22.092,45.41858352624022
22.096,45.2092812980087
22.1,44.999979069777176
22.104,43.11625901569348
22.108,44.37207238508261
22.112,43.95346792861957
22.116,43.95346792861957
22.12,43.744165700388045
22.124,43.95346792861957
22.128,43.53486347215652
22.132,43.325561243925
22.136,42.90695678746196
22.14,42.90695678746196
22.144,42.90695678746196
22.148,42.488352330998914
22.152,42.488352330998914
22.156,42.27905010276739
22.16,42.697654559230436
22.164,42.06974787453587
22.168,42.06974787453587
22.172,42.06974787453587
22.176,41.86044564630435
22.18,41.65114341807283
22.184,42.06974787453587
22.188,41.232538961609784
22.192,41.65114341807283
22.196,41.441841189841305
22.2,41.232538961609784
22.204,41.65114341807283
22.208,41.232538961609784
22.212,41.232538961609784
22.216,41.441841189841305
22.22,41.02323673337826
22.224,41.02323673337826
22.228,40.81393450514674
22.232,40.3953300486837
22.236,40.3953300486837
22.24,40.60463227691522
22.244,41.02323673337826
22.248,40.3953300486837
22.252,40.3953300486837
22.256,40.3953300486837
22.26,40.3953300486837
22.264,39.97672559222065
22.268,40.3953300486837
22.272,40.81393450514674
22.276,40.3953300486837
22.28,39.97672559222065
22.284,41.02323673337826
22.288,41.65114341807283
22.292,42.06974787453587
22.296,43.744165700388045
22.3,45.2092812980087
22.304,47.093001352092394
22.308,49.18602363440761
22.312,51.27904591672283
22.316,53.79067265550109
22.32,56.30229939427935
22.324,59.023228361289135
22.328,61.95345955653044
22.332,64.67438852354022
22.336,67.60461971878152
22.34,71.16275759871739
22.344,74.30229102219022
22.348,77.86042890212609
22.352,80.99996232559891
22.356,84.97670466199783
22.36,88.32554031370218
22.364,91.465073737175
22.368,94.81390938887935
22.372,98.1627450405837
22.376,100.46506955113044
22.38,102.9766962899087
22.384,104.23250965929783
22.388,106.32553194161305
22.392,106.7441363980761
22.396,107.37204308277066
22.4,107.99994976746522
22.404,107.37204308277066
22.408,106.7441363980761
22.412,106.11622971338153
22.416,104.8604163439924
22.42,103.81390520283479
22.424,102.34878960521414
22.428,100.67437177936196
22.432,99.83716286643588
22.436,98.1627450405837
22.44,96.2790249865
22.444,95.2325138453424
22.448,93.13949156302718
22.452,91.67437596540653
22.456,90.62786482424892
22.46,88.5348425419337
22.464,86.86042471608152
22.468,85.18600689022935
22.472,84.13949574907174
22.476,82.88368237968261
22.48,80.7906600973674
22.484,79.74414895620978
22.488,78.9069400432837
22.492,77.65112667389457
22.496,76.39531330450544
22.5,75.1394999351163
22.504,74.51159325042174
22.508,73.46508210926413
22.512,72.62787319633804
22.516,71.79066428341196
22.52,70.74415314225435
22.524,69.69764200109674
22.528,68.65113085993913
22.532,68.02322417524456
22.536,67.39531749055
22.54,66.55810857762391
22.544,66.34880634939239
22.548,65.30229520823478
22.552,64.4650862953087
22.556,64.25578406707717
22.56,63.41857515415109
22.564,62.16276178476196
22.568,62.16276178476196
22.572,61.325552871835875
22.576,60.69764618714131
22.58,60.69764618714131
22.584,59.6511350459837
22.588,58.81392613305761
22.592,58.60462390482609
22.596,57.976717220131526
22.6,57.55811276366848
22.604,56.93020607897392
22.608,56.93020607897392
22.612,56.720903850742395
22.616,56.09299716604783
22.62,55.88369493781631
22.624,55.465090481353265
22.628,55.465090481353265
22.632,54.418579340195656
22.636,53.99997488373261
22.64,53.99997488373261
22.644,53.79067265550109
22.648,53.79067265550109
22.652,53.79067265550109
22.656,53.99997488373261
22.66,53.58137042726957
22.664,53.58137042726957
22.668,53.37206819903805
22.672,53.79067265550109
22.676,53.79067265550109
22.68,53.99997488373261
22.684,54.209277111964134
22.688,54.209277111964134
22.692,54.62788156842718
22.696,54.418579340195656
22.7,54.62788156842718
22.704,54.8371837966587
22.708,54.8371837966587
22.712,55.465090481353265
22.716,55.465090481353265
22.72,55.04648602489022
22.724,55.67439270958479
22.728,56.09299716604783
22.732,56.30229939427935
22.736,56.720903850742395
22.74,57.13950830720544
22.744,56.93020607897392
22.748,56.720903850742395
22.752,56.93020607897392
22.756,57.34881053543696
22.76,57.13950830720544
22.764,57.34881053543696
22.768,57.13950830720544
22.772,57.55811276366848
22.776,57.767414991900004
22.78,57.767414991900004
22.784,57.767414991900004
22.788,57.976717220131526
22.792,57.767414991900004
22.796,57.976717220131526
22.8,57.976717220131526
22.804,58.60462390482609
22.808,57.976717220131526
22.812,57.976717220131526
22.816,58.18601944836305
22.82,57.13950830720544
22.824,57.976717220131526
22.828,57.34881053543696
22.832,57.976717220131526
22.836,57.13950830720544
22.84,57.13950830720544
22.844,57.13950830720544
22.848,56.511601622510874
22.852,56.511601622510874
22.856,56.720903850742395
22.86,55.88369493781631
22.864,55.67439270958479
22.868,55.465090481353265
22.872,55.67439270958479
22.876,55.25578825312174
22.88,54.62788156842718
22.884,54.62788156842718
22.888,53.99997488373261
22.892,53.58137042726957
22.896,53.162765970806525
22.9,52.953463742575
22.904,52.953463742575
22.908,52.53485928611196
22.912,52.116254829648916
22.916,52.32555705788044
22.92,51.69765037318587
22.924,51.48834814495435
22.928,51.69765037318587
22.932,50.860441460259786
22.936,51.06974368849131
22.94,50.651139232028264
22.944,50.44183700379674
22.948,49.81393031910218
22.952,49.39532586263913
22.956,48.97672140617609
22.96,49.18602363440761
22.964,48.76741917794457
22.968,48.13951249325
22.972,47.93021026501848
22.976,47.93021026501848
22.98,47.093001352092394
22.984,47.302303580323915
22.988,46.88369912386087
22.992,46.88369912386087
22.996,46.25579243916631
23.0,46.25579243916631
23.004,46.046490210934785
23.008,45.83718798270326
23.012,46.25579243916631
23.016,45.41858352624022
23.02,45.2092812980087
23.024,45.2092812980087
23.028,45.2092812980087
23.032,44.790676841545654
23.036,44.16277015685109
23.04,44.37207238508261
23.044,43.744165700388045
23.048,43.744165700388045
23.052,43.744165700388045
23.056,43.325561243925
23.06,43.53486347215652
23.064,43.325561243925
23.068,42.90695678746196
23.072,43.325561243925
23.076,42.90695678746196
23.08,42.90695678746196
23.084,42.697654559230436
23.088,42.90695678746196
23.092,42.06974787453587
23.096,42.27905010276739
23.1,42.488352330998914
23.104,42.27905010276739
23.108,42.06974787453587
23.112,42.06974787453587
23.116,41.86044564630435
23.12,41.86044564630435
23.124,41.441841189841305
23.128,41.65114341807283
23.132,41.232538961609784
23.136,41.02323673337826
23.14,41.232538961609784
23.144,41.02323673337826
23.148,40.60463227691522
23.152,40.60463227691522
23.156,41.441841189841305
23.16,40.81393450514674
23.164,40.81393450514674
23.168,41.02323673337826
23.172,40.3953300486837
23.176,40.60463227691522
23.18,40.3953300486837
23.184,40.3953300486837
23.188,40.186027820452175
23.192,40.3953300486837
23.196,40.3953300486837
23.2,40.60463227691522
23.204,40.186027820452175
23.208,40.3953300486837
23.212,40.3953300486837
23.216,40.186027820452175
23.22,40.186027820452175
23.224,40.60463227691522
23.228,40.81393450514674
23.232,42.06974787453587
23.236,43.11625901569348
23.24,44.37207238508261
23.244,45.83718798270326
23.248,47.72090803678696
23.252,50.44183700379674
23.256,52.53485928611196
23.26,55.25578825312174
23.264,57.34881053543696
23.268,60.279041730678266
23.272,63.627877382382614
23.276,66.55810857762391
23.28,69.48833977286522
23.284,72.83717542456957
23.288,76.18601107627391
23.292,79.11624227151522
23.296,82.67438015145109
23.3,86.44182025961848
23.304,89.79065591132283
23.308,93.3487937912587
23.312,96.48832721473153
23.316,98.58134949704674
23.32,101.30227846405653
23.324,102.76739406167718
23.328,104.44181188752935
23.332,105.69762525691849
23.336,105.90692748515
23.34,106.53483416984457
23.344,106.53483416984457
23.348,105.69762525691849
23.352,104.8604163439924
23.356,105.06971857222392
23.36,102.9766962899087
23.364,101.72088292051957
23.368,100.46506955113044
23.372,98.79065172527827
23.376,97.53483835588914
23.38,95.86042053003696
23.384,94.60460716064783
23.388,92.93018933479566
23.392,91.25577150894348
23.396,89.79065591132283
23.4,87.90693585723913
23.404,86.44182025961848
23.408,84.97670466199783
23.412,83.7208912926087
23.416,81.837171238525
23.42,80.58135786913587
23.424,79.53484672797826
23.428,78.69763781505218
23.432,76.81391776096848
23.436,75.55810439157935
23.44,74.51159325042174
23.444,73.67438433749565
23.448,71.99996651164348
23.452,71.37205982694891
23.456,70.53485091402283
23.46,70.11624645755978
23.464,68.65113085993913
23.468,68.02322417524456
23.472,67.18601526231848
23.476,66.34880634939239
23.48,65.5115974364663
23.484,64.88369075177174
23.488,64.4650862953087
23.492,63.627877382382614
23.496,62.99997069768805
23.5,62.16276178476196
23.504,61.325552871835875
23.508,61.11625064360435
23.512,60.69764618714131
23.516,59.86043727421522
23.52,59.023228361289135
23.524,58.81392613305761
23.528,58.18601944836305
23.532,57.34881053543696
23.536,57.13950830720544
23.54,56.720903850742395
23.544,56.30229939427935
23.548,55.465090481353265
23.552,55.465090481353265
23.556,55.25578825312174
23.56,54.62788156842718
23.564,54.418579340195656
23.568,54.62788156842718
23.572,53.99997488373261
23.576,54.418579340195656
23.58,53.58137042726957
23.584,53.58137042726957
23.588,53.37206819903805
23.592,53.162765970806525
23.596,53.37206819903805
23.6,52.953463742575
23.604,52.953463742575
23.608,52.953463742575
23.612,53.162765970806525
23.616,53.162765970806525
23.62,53.162765970806525
23.624,53.58137042726957
23.628,53.58137042726957
23.632,53.58137042726957
23.636,53.99997488373261
23.64,54.209277111964134
23.644,54.209277111964134
23.648,54.62788156842718
23.652,54.62788156842718
23.656,54.8371837966587
23.66,54.8371837966587
23.664,55.25578825312174
23.668,55.465090481353265
23.672,56.30229939427935
23.676,56.511601622510874
23.68,56.30229939427935
23.684,56.30229939427935
23.688,56.30229939427935
23.692,57.13950830720544
23.696,57.13950830720544
23.7,56.93020607897392
23.704,57.34881053543696
23.708,57.55811276366848
23.712,57.767414991900004
23.716,57.55811276366848
23.72,57.767414991900004
23.724,57.976717220131526
23.728,57.976717220131526
