Time(s),Resp (sum)(l)
13.504,0.2782608695652174
13.508,0.26956521739130435
13.512,0.26666666666666666
13.516,0.27246376811594203
13.52,0.26666666666666666
13.524,0.26666666666666666
13.528,0.28405797101449276
13.532,0.28840579710144926
13.536,0.30144927536231886
13.54,0.28405797101449276
13.544,0.3072463768115942
13.548,0.2782608695652174
13.552,0.2898550724637681
13.556,0.2782608695652174
13.56,0.2710144927536232
13.564,0.2579710144927536
13.568,0.2565217391304348
13.572,0.27246376811594203
13.576,0.2942028985507246
13.58,0.2826086956521739
13.584,0.28405797101449276
13.588,0.27246376811594203
13.592,0.27246376811594203
13.596,0.2782608695652174
13.6,0.27246376811594203
13.604,0.26666666666666666
13.608,0.263768115942029
13.612,0.26811594202898553
13.616,0.26666666666666666
13.62,0.2608695652173913
13.624,0.2710144927536232
13.628,0.2898550724637681
13.632,0.2956521739130435
13.636,0.2985507246376812
13.64,0.2971014492753623
13.644,0.2927536231884058
13.648,0.2753623188405797
13.652,0.28405797101449276
13.656,0.2782608695652174
13.66,0.27246376811594203
13.664,0.25507246376811593
13.668,0.26666666666666666
13.672,0.26231884057971017
13.676,0.2782608695652174
13.68,0.2971014492753623
13.684,0.3101449275362319
13.688,0.2898550724637681
13.692,0.2942028985507246
13.696,0.3
13.7,0.29130434782608694
13.704,0.28405797101449276
13.708,0.2782608695652174
13.712,0.2753623188405797
13.716,0.2608695652173913
13.72,0.26811594202898553
13.724,0.2927536231884058
13.728,0.2927536231884058
13.732,0.28695652173913044
13.736,0.29130434782608694
13.74,0.28840579710144926
13.744,0.30144927536231886
13.748,0.28695652173913044
13.752,0.28405797101449276
13.756,0.27246376811594203
13.76,0.26666666666666666
13.764,0.2710144927536232
13.768,0.27391304347826084
13.772,0.26956521739130435
13.776,0.28695652173913044
13.78,0.30289855072463767
13.784,0.30289855072463767
13.788,0.28695652173913044
13.792,0.3
13.796,0.2811594202898551
13.8,0.26956521739130435
13.804,0.26231884057971017
13.808,0.263768115942029
13.812,0.25507246376811593
13.816,0.25507246376811593
13.82,0.2579710144927536
13.824,0.26956521739130435
13.828,0.2782608695652174
13.832,0.2782608695652174
13.836,0.2768115942028985
13.84,0.2782608695652174
13.844,0.2811594202898551
13.848,0.2608695652173913
13.852,0.27246376811594203
13.856,0.25507246376811593
13.86,0.26811594202898553
13.864,0.2492753623188406
13.868,0.26811594202898553
13.872,0.25507246376811593
13.876,0.28405797101449276
13.88,0.26666666666666666
13.884,0.2782608695652174
13.888,0.263768115942029
13.892,0.2594202898550725
13.896,0.2536231884057971
13.9,0.25217391304347825
13.904,0.23768115942028986
13.908,0.2391304347826087
13.912,0.23768115942028986
13.916,0.23043478260869565
13.92,0.2536231884057971
13.924,0.23768115942028986
13.928,0.25507246376811593
13.932,0.2463768115942029
13.936,0.26666666666666666
13.94,0.24492753623188407
13.944,0.2492753623188406
13.948,0.23623188405797102
13.952,0.24057971014492754
13.956,0.23043478260869565
13.96,0.2391304347826087
13.964,0.22318840579710145
13.968,0.2463768115942029
13.972,0.23768115942028986
13.976,0.25507246376811593
13.98,0.2492753623188406
13.984,0.24782608695652175
13.988,0.2463768115942029
13.992,0.23768115942028986
13.996,0.23768115942028986
14.0,0.22608695652173913
14.004,0.21304347826086956
14.008,0.21159420289855072
14.012,0.21304347826086956
14.016,0.21739130434782608
14.02,0.21739130434782608
14.024,0.21159420289855072
14.028,0.22028985507246376
14.032,0.21594202898550724
14.036,0.22608695652173913
14.04,0.2144927536231884
14.044,0.20144927536231885
14.048,0.19855072463768117
14.052,0.19420289855072465
14.056,0.1855072463768116
14.06,0.18695652173913044
14.064,0.1927536231884058
14.068,0.1927536231884058
14.072,0.19855072463768117
14.076,0.20579710144927535
14.08,0.2028985507246377
14.084,0.2
14.088,0.19130434782608696
14.092,0.18695652173913044
14.096,0.18405797101449275
14.1,0.1753623188405797
14.104,0.1608695652173913
14.108,0.16231884057971013
14.112,0.16376811594202897
14.116,0.16376811594202897
14.12,0.1681159420289855
14.124,0.1681159420289855
14.128,0.1753623188405797
14.132,0.16376811594202897
14.136,0.16231884057971013
14.14,0.1565217391304348
14.144,0.14057971014492754
14.148,0.1391304347826087
14.152,0.12608695652173912
14.156,0.12028985507246377
14.16,0.13043478260869565
14.164,0.1144927536231884
14.168,0.14347826086956522
14.172,0.11884057971014493
14.176,0.13478260869565217
14.18,0.12753623188405797
14.184,0.12753623188405797
14.188,0.11594202898550725
14.192,0.10579710144927536
14.196,0.08985507246376812
14.2,0.0927536231884058
14.204,0.0782608695652174
14.208,0.08260869565217391
14.212,0.08550724637681159
14.216,0.10144927536231885
14.22,0.08840579710144927
14.224,0.08260869565217391
14.228,0.08695652173913043
14.232,0.07681159420289856
14.236,0.07971014492753623
14.24,0.06231884057971015
14.244,0.057971014492753624
14.248,0.04492753623188406
14.252,0.043478260869565216
14.256,0.036231884057971016
14.26,0.04492753623188406
14.264,0.043478260869565216
14.268,0.05507246376811594
14.272,0.050724637681159424
14.276,0.059420289855072465
14.28,0.05217391304347826
14.284,0.05217391304347826
14.288,0.042028985507246375
14.292,0.028985507246376812
14.296,0.02608695652173913
14.3,0.021739130434782608
14.304,0.013043478260869565
14.308,0.013043478260869565
14.312,0.014492753623188406
14.316,0.015942028985507246
14.32,0.02753623188405797
14.324,0.017391304347826087
14.328,0.02463768115942029
14.332,0.017391304347826087
14.336,0.015942028985507246
14.34,0.0
14.344,-0.005797101449275362
14.348,-0.017391304347826087
14.352,-0.020289855072463767
14.356,-0.03188405797101449
14.36,-0.01884057971014493
14.364,-0.028985507246376812
14.368,-0.017391304347826087
14.372,-0.02608695652173913
14.376,-0.015942028985507246
14.38,-0.02608695652173913
14.384,-0.03333333333333333
14.388,-0.04057971014492753
14.392,-0.04782608695652174
14.396,-0.057971014492753624
14.4,-0.06086956521739131
14.404,-0.06956521739130435
14.408,-0.06086956521739131
14.412,-0.06376811594202898
14.416,-0.059420289855072465
14.42,-0.05217391304347826
14.424,-0.059420289855072465
14.428,-0.05217391304347826
14.432,-0.06376811594202898
14.436,-0.06376811594202898
14.44,-0.07246376811594203
14.444,-0.08260869565217391
14.448,-0.0927536231884058
14.452,-0.0927536231884058
14.456,-0.10434782608695652
14.46,-0.08840579710144927
14.464,-0.09855072463768116
14.468,-0.08550724637681159
14.472,-0.0927536231884058
14.476,-0.08550724637681159
14.48,-0.09710144927536232
14.484,-0.1
14.488,-0.1072463768115942
14.492,-0.12028985507246377
14.496,-0.13623188405797101
14.5,-0.1391304347826087
14.504,-0.14492753623188406
14.508,-0.1391304347826087
14.512,-0.13768115942028986
14.516,-0.1391304347826087
14.52,-0.13043478260869565
14.524,-0.13768115942028986
14.528,-0.13478260869565217
14.532,-0.14492753623188406
14.536,-0.14492753623188406
14.54,-0.15942028985507245
14.544,-0.15797101449275364
14.548,-0.17391304347826086
14.552,-0.1681159420289855
14.556,-0.1782608695652174
14.56,-0.16231884057971013
14.564,-0.16231884057971013
14.568,-0.15507246376811595
14.572,-0.15942028985507245
14.576,-0.1565217391304348
14.58,-0.16376811594202897
14.584,-0.16376811594202897
14.588,-0.1753623188405797
14.592,-0.1855072463768116
14.596,-0.2
14.6,-0.1956521739130435
14.604,-0.1927536231884058
14.608,-0.1956521739130435
14.612,-0.19420289855072465
14.616,-0.18840579710144928
14.62,-0.18840579710144928
14.624,-0.19710144927536233
14.628,-0.19855072463768117
14.632,-0.20869565217391303
14.636,-0.20579710144927535
14.64,-0.2246376811594203
14.644,-0.21884057971014492
14.648,-0.2391304347826087
14.652,-0.22318840579710145
14.656,-0.23768115942028986
14.66,-0.21304347826086956
14.664,-0.2246376811594203
14.668,-0.21304347826086956
14.672,-0.2246376811594203
14.676,-0.22028985507246376
14.68,-0.21884057971014492
14.684,-0.23478260869565218
14.688,-0.2463768115942029
14.692,-0.25507246376811593
14.696,-0.2608695652173913
14.7,-0.2536231884057971
14.704,-0.25507246376811593
14.708,-0.2608695652173913
14.712,-0.2492753623188406
14.716,-0.24347826086956523
14.72,-0.24347826086956523
14.724,-0.2608695652173913
14.728,-0.25507246376811593
14.732,-0.263768115942029
14.736,-0.26956521739130435
14.74,-0.28405797101449276
14.744,-0.28405797101449276
14.748,-0.2927536231884058
14.752,-0.2985507246376812
14.756,-0.30144927536231886
14.76,-0.2811594202898551
14.764,-0.2956521739130435
14.768,-0.2927536231884058
14.772,-0.2942028985507246
14.776,-0.29130434782608694
14.78,-0.30434782608695654
14.784,-0.3130434782608696
14.788,-0.32608695652173914
14.792,-0.3333333333333333
14.796,-0.336231884057971
14.8,-0.3289855072463768
14.804,-0.33043478260869563
14.808,-0.32608695652173914
14.812,-0.3173913043478261
14.816,-0.32463768115942027
14.82,-0.3173913043478261
14.824,-0.3289855072463768
14.828,-0.3347826086956522
14.832,-0.34782608695652173
14.836,-0.3536231884057971
14.84,-0.3710144927536232
14.844,-0.35942028985507246
14.848,-0.3826086956521739
14.852,-0.372463768115942
14.856,-0.3695652173913043
14.86,-0.36376811594202896
14.864,-0.3710144927536232
14.868,-0.35507246376811596
14.872,-0.3536231884057971
14.876,-0.3739130434782609
14.88,-0.3826086956521739
14.884,-0.39420289855072466
14.888,-0.4028985507246377
14.892,-0.4144927536231884
14.896,-0.4043478260869565
14.9,-0.4057971014492754
14.904,-0.4115942028985507
14.908,-0.39855072463768115
14.912,-0.4028985507246377
14.916,-0.39565217391304347
14.92,-0.39420289855072466
14.924,-0.40869565217391307
14.928,-0.39565217391304347
14.932,-0.41594202898550725
14.936,-0.43333333333333335
14.94,-0.43623188405797103
14.944,-0.41884057971014493
14.948,-0.4289855072463768
14.952,-0.41739130434782606
14.956,-0.4246376811594203
14.96,-0.4289855072463768
14.964,-0.42318840579710143
14.968,-0.4101449275362319
14.972,-0.41594202898550725
14.976,-0.4318840579710145
14.98,-0.43768115942028984
14.984,-0.45362318840579713
14.988,-0.4652173913043478
14.992,-0.45942028985507244
14.996,-0.45217391304347826
15.0,-0.4420289855072464
15.004,-0.4449275362318841
15.008,-0.4449275362318841
15.012,-0.43333333333333335
15.016,-0.43043478260869567
15.02,-0.4405797101449275
15.024,-0.4492753623188406
15.028,-0.45362318840579713
15.032,-0.47246376811594204
15.036,-0.4753623188405797
15.04,-0.4811594202898551
15.044,-0.4811594202898551
15.048,-0.4956521739130435
15.052,-0.47246376811594204
15.056,-0.48695652173913045
15.06,-0.4811594202898551
15.064,-0.4753623188405797
15.068,-0.47101449275362317
15.072,-0.4985507246376812
15.076,-0.48695652173913045
15.08,-0.5028985507246376
15.084,-0.5101449275362319
15.088,-0.5333333333333333
15.092,-0.5159420289855072
15.096,-0.5246376811594203
15.1,-0.527536231884058
15.104,-0.5101449275362319
15.108,-0.5130434782608696
15.112,-0.5217391304347826
15.116,-0.5173913043478261
15.12,-0.5333333333333333
15.124,-0.5565217391304348
15.128,-0.5521739130434783
15.132,-0.5768115942028985
15.136,-0.5855072463768116
15.14,-0.5971014492753624
15.144,-0.5753623188405798
15.148,-0.5710144927536231
15.152,-0.553623188405797
15.156,-0.572463768115942
15.16,-0.5565217391304348
15.164,-0.553623188405797
15.168,-0.5623188405797102
15.172,-0.5739130434782609
15.176,-0.5797101449275363
15.18,-0.6086956521739131
15.184,-0.6028985507246377
15.188,-0.6043478260869565
15.192,-0.6202898550724638
15.196,-0.6173913043478261
15.2,-0.6028985507246377
15.204,-0.6086956521739131
15.208,-0.6202898550724638
15.212,-0.5956521739130435
15.216,-0.591304347826087
15.22,-0.6043478260869565
15.224,-0.636231884057971
15.228,-0.6260869565217392
15.232,-0.6492753623188405
15.236,-0.6579710144927536
15.24,-0.6492753623188405
15.244,-0.6304347826086957
15.248,-0.6463768115942029
15.252,-0.6463768115942029
15.256,-0.6536231884057971
15.26,-0.636231884057971
15.264,-0.6434782608695652
15.268,-0.6492753623188405
15.272,-0.6666666666666666
15.276,-0.6695652173913044
15.28,-0.6768115942028986
15.284,-0.6797101449275362
15.288,-0.6898550724637681
15.292,-0.6927536231884058
15.296,-0.6927536231884058
15.3,-0.6840579710144927
15.304,-0.6782608695652174
15.308,-0.6753623188405797
15.312,-0.6695652173913044
15.316,-0.672463768115942
15.32,-0.6710144927536232
15.324,-0.6826086956521739
15.328,-0.6884057971014492
15.332,-0.7014492753623188
15.336,-0.7188405797101449
15.34,-0.7086956521739131
15.344,-0.6898550724637681
15.348,-0.6898550724637681
15.352,-0.6898550724637681
15.356,-0.7130434782608696
15.36,-0.6898550724637681
15.364,-0.6971014492753623
15.368,-0.6985507246376812
15.372,-0.7057971014492753
15.376,-0.7086956521739131
15.38,-0.7246376811594203
15.384,-0.7101449275362319
15.388,-0.7130434782608696
15.392,-0.7014492753623188
15.396,-0.7217391304347827
15.4,-0.6840579710144927
15.404,-0.7014492753623188
15.408,-0.6826086956521739
15.412,-0.6666666666666666
15.416,-0.6898550724637681
15.42,-0.7057971014492753
15.424,-0.6956521739130435
15.428,-0.6927536231884058
15.432,-0.7159420289855073
15.436,-0.7057971014492753
15.44,-0.7130434782608696
15.444,-0.7072463768115942
15.448,-0.7
15.452,-0.6768115942028986
15.456,-0.7028985507246377
15.46,-0.7028985507246377
15.464,-0.6956521739130435
15.468,-0.6782608695652174
15.472,-0.6869565217391305
15.476,-0.7130434782608696
15.48,-0.7159420289855073
15.484,-0.7014492753623188
15.488,-0.7202898550724638
15.492,-0.7115942028985507
15.496,-0.6956521739130435
15.5,-0.6884057971014492
15.504,-0.6855072463768116
15.508,-0.6898550724637681
15.512,-0.6855072463768116
15.516,-0.6956521739130435
15.52,-0.7
15.524,-0.7115942028985507
15.528,-0.7130434782608696
15.532,-0.7014492753623188
15.536,-0.691304347826087
15.54,-0.717391304347826
15.544,-0.7101449275362319
15.548,-0.717391304347826
15.552,-0.6956521739130435
15.556,-0.6956521739130435
15.56,-0.6840579710144927
15.564,-0.6797101449275362
15.568,-0.6753623188405797
15.572,-0.6782608695652174
15.576,-0.6855072463768116
15.58,-0.7057971014492753
15.584,-0.6971014492753623
15.588,-0.6898550724637681
15.592,-0.6840579710144927
15.596,-0.6840579710144927
15.6,-0.6942028985507246
15.604,-0.7014492753623188
15.608,-0.7057971014492753
15.612,-0.6898550724637681
15.616,-0.6869565217391305
15.62,-0.6898550724637681
15.624,-0.691304347826087
15.628,-0.6869565217391305
15.632,-0.6927536231884058
15.636,-0.6942028985507246
15.64,-0.7043478260869566
15.644,-0.6884057971014492
15.648,-0.691304347826087
15.652,-0.6840579710144927
15.656,-0.6840579710144927
15.66,-0.6855072463768116
15.664,-0.6956521739130435
15.668,-0.691304347826087
15.672,-0.6840579710144927
15.676,-0.7072463768115942
15.68,-0.7130434782608696
15.684,-0.7072463768115942
15.688,-0.7043478260869566
15.692,-0.6898550724637681
15.696,-0.6942028985507246
15.7,-0.6681159420289855
15.704,-0.663768115942029
15.708,-0.6782608695652174
15.712,-0.6782608695652174
15.716,-0.6710144927536232
15.72,-0.672463768115942
15.724,-0.6840579710144927
15.728,-0.6753623188405797
15.732,-0.6985507246376812
15.736,-0.672463768115942
15.74,-0.6695652173913044
15.744,-0.6579710144927536
15.748,-0.6666666666666666
15.752,-0.6536231884057971
15.756,-0.672463768115942
15.76,-0.6681159420289855
15.764,-0.663768115942029
15.768,-0.6536231884057971
15.772,-0.663768115942029
15.776,-0.6550724637681159
15.78,-0.6507246376811594
15.784,-0.6623188405797101
15.788,-0.6434782608695652
15.792,-0.6405797101449275
15.796,-0.6289855072463768
15.8,-0.6144927536231884
15.804,-0.6231884057971014
15.808,-0.6289855072463768
15.812,-0.618840579710145
15.816,-0.6202898550724638
15.82,-0.6318840579710145
15.824,-0.6260869565217392
15.828,-0.6028985507246377
15.832,-0.6318840579710145
15.836,-0.6115942028985507
15.84,-0.5942028985507246
15.844,-0.5811594202898551
15.848,-0.5898550724637681
15.852,-0.5565217391304348
15.856,-0.5753623188405798
15.86,-0.5811594202898551
15.864,-0.5695652173913044
15.868,-0.5739130434782609
15.872,-0.5927536231884057
15.876,-0.5652173913043478
15.88,-0.5826086956521739
15.884,-0.5884057971014492
15.888,-0.5710144927536231
15.892,-0.5507246376811594
15.896,-0.5449275362318841
15.9,-0.5333333333333333
15.904,-0.5347826086956522
15.908,-0.5434782608695652
15.912,-0.5318840579710145
15.916,-0.527536231884058
15.92,-0.5173913043478261
15.924,-0.5304347826086957
15.928,-0.527536231884058
15.932,-0.5217391304347826
15.936,-0.48695652173913045
15.94,-0.5043478260869565
15.944,-0.463768115942029
15.948,-0.4753623188405797
15.952,-0.4652173913043478
15.956,-0.46956521739130436
15.96,-0.44782608695652176
15.964,-0.44782608695652176
15.968,-0.463768115942029
15.972,-0.4811594202898551
15.976,-0.4666666666666667
15.98,-0.463768115942029
15.984,-0.45217391304347826
15.988,-0.4434782608695652
15.992,-0.43623188405797103
15.996,-0.41884057971014493
16.0,-0.42028985507246375
16.004,-0.41739130434782606
16.008,-0.43623188405797103
16.012,-0.4246376811594203
16.016,-0.4101449275362319
16.02,-0.41739130434782606
16.024,-0.4289855072463768
16.028,-0.4072463768115942
16.032,-0.3927536231884058
16.036,-0.3884057971014493
16.04,-0.3782608695652174
16.044,-0.3652173913043478
16.048,-0.3681159420289855
16.052,-0.3536231884057971
16.056,-0.36086956521739133
16.06,-0.3536231884057971
16.064,-0.3521739130434783
16.068,-0.34782608695652173
16.072,-0.34492753623188405
16.076,-0.3318840579710145
16.08,-0.3391304347826087
16.084,-0.32028985507246377
16.088,-0.3173913043478261
16.092,-0.2942028985507246
16.096,-0.29130434782608694
16.1,-0.27246376811594203
16.104,-0.27246376811594203
16.108,-0.2811594202898551
16.112,-0.26666666666666666
16.116,-0.2797101449275362
