Time(s),EEG (C4-A1)(mV)
18.584,-0.027371695178849145
18.588,-0.0297045101088647
18.592,-0.029860031104199068
18.596,-0.028926905132192846
18.6,-0.031259720062208396
18.604,-0.027838258164852255
18.608,-0.024883359253499222
18.612,-0.022861586314152412
18.616,-0.02379471228615863
18.62,-0.02177293934681182
18.624,-0.018351477449455676
18.628,-0.016951788491446344
18.632,-0.015863141524105753
18.636,-0.014152410575427682
18.64,-0.01119751166407465
18.644,-0.00933125972006221
18.648,-0.007309486780715396
18.652,-0.009642301710730949
18.656,-0.01119751166407465
18.66,-0.016640746500777605
18.664,-0.02052877138413686
18.668,-0.02208398133748056
18.672,-0.026905132192846033
18.676,-0.03219284603421462
18.68,-0.031726283048211505
18.684,-0.030637636080870917
18.688,-0.03390357698289269
18.692,-0.03390357698289269
18.696,-0.034836702954898914
18.7,-0.037791601866251946
18.704,-0.037947122861586316
18.708,-0.038569206842923795
18.712,-0.0416796267496112
18.716,-0.045723172628304824
18.72,-0.04774494556765163
18.724,-0.046034214618973564
18.728,-0.04525660964230171
18.732,-0.04401244167962675
18.736,-0.04292379471228616
18.74,-0.03996889580093312
18.744,-0.037947122861586316
18.748,-0.03670295489891135
18.752,-0.03530326594090202
18.756,-0.034836702954898914
18.76,-0.03670295489891135
18.764,-0.03561430793157076
18.768,-0.03545878693623639
18.772,-0.037947122861586316
18.776,-0.042146189735614306
18.78,-0.04043545878693624
18.784,-0.039346811819595644
18.788,-0.04027993779160187
18.792,-0.039346811819595644
18.796,-0.03981337480559875
18.8,-0.04105754276827372
18.804,-0.04292379471228616
18.808,-0.042301710730948676
18.812,-0.04105754276827372
18.816,-0.04121306376360809
18.82,-0.039035769828926904
18.824,-0.035147744945567654
18.828,-0.034681181959564544
18.832,-0.031726283048211505
18.836,-0.029237947122861586
18.84,-0.025194401244167962
18.844,-0.023017107309486782
18.848,-0.02021772939346812
18.852,-0.02006220839813375
18.856,-0.02037325038880249
18.86,-0.02332814930015552
18.864,-0.02363919129082426
18.868,-0.023017107309486782
18.872,-0.025194401244167962
18.876,-0.029860031104199068
18.88,-0.031726283048211505
18.884,-0.03359253499222395
18.888,-0.03685847589424572
18.892,-0.039191290824261274
18.896,-0.04074650077760498
18.9,-0.04074650077760498
18.904,-0.037636080870917576
18.908,-0.03234836702954899
18.912,-0.030171073094867808
18.916,-0.027371695178849145
18.92,-0.02332814930015552
18.924,-0.016796267496111975
18.928,-0.013685847589424573
18.932,-0.01135303265940902
18.936,-0.009953343701399688
18.94,-0.007776049766718507
18.944,-0.006376360808709175
18.948,-0.007153965785381027
18.952,-0.007153965785381027
18.956,-0.008709175738724729
18.96,-0.01275272161741835
18.964,-0.013841368584758942
18.968,-0.014307931570762053
18.972,-0.019284603421461897
18.976,-0.024572317262830483
18.98,-0.028615863141524107
18.984,-0.031259720062208396
18.988,-0.034836702954898914
18.992,-0.03748055987558321
18.996,-0.0416796267496112
19.0,-0.045723172628304824
19.004,-0.05116640746500778
19.008,-0.05116640746500778
19.012,-0.05583203732503888
19.016,-0.05863141524105754
19.02,-0.056920684292379474
19.024,-0.05474339035769829
19.028,-0.05396578538102644
19.032,-0.05287713841368585
19.036,-0.0510108864696734
19.04,-0.04821150855365474
19.044,-0.04432348367029549
19.048,-0.0416796267496112
19.052,-0.0416796267496112
19.056,-0.039502332814930013
19.06,-0.04105754276827372
19.064,-0.03996889580093312
19.068,-0.038724727838258165
19.072,-0.04074650077760498
19.076,-0.046034214618973564
19.08,-0.04354587869362364
19.084,-0.04354587869362364
19.088,-0.04432348367029549
19.092,-0.04541213063763608
19.096,-0.046034214618973564
19.1,-0.04494556765163297
19.104,-0.04432348367029549
19.108,-0.04027993779160187
19.112,-0.04027993779160187
19.116,-0.042457231726283046
19.12,-0.039346811819595644
19.124,-0.03545878693623639
19.128,-0.03421461897356143
19.132,-0.03421461897356143
19.136,-0.03374805598755832
19.14,-0.03576982892690513
19.144,-0.03716951788491446
19.148,-0.03748055987558321
19.152,-0.03981337480559875
19.156,-0.04339035769828927
19.16,-0.04727838258164852
19.164,-0.049144634525660966
19.168,-0.049455676516329705
19.172,-0.053188180404354586
19.176,-0.05614307931570762
19.18,-0.05505443234836703
19.184,-0.05287713841368585
19.188,-0.0552099533437014
19.192,-0.053654743390357695
19.196,-0.05241057542768274
19.2,-0.05225505443234837
19.204,-0.048678071539657856
19.208,-0.04416796267496112
19.212,-0.042146189735614306
19.216,-0.039035769828926904
19.22,-0.03328149300155521
19.224,-0.026594090202177293
19.228,-0.02052877138413686
19.232,-0.016174183514774496
19.236,-0.014307931570762053
19.24,-0.009486780715396579
19.244,-0.0104199066874028
19.248,-0.008709175738724729
19.252,-0.005909797822706065
19.256,-0.003265940902021773
19.26,-0.00031104199066874026
19.264,0.009020217729393468
19.268,0.016951788491446344
19.272,0.02068429237947123
19.276,0.017418351477449457
19.28,0.009797822706065318
19.284,-0.004199066874027994
19.288,-0.0223950233281493
19.292,-0.030637636080870917
19.296,-0.03452566096423017
19.3,-0.03421461897356143
19.304,-0.030637636080870917
19.308,-0.025194401244167962
19.312,-0.02363919129082426
19.316,-0.02348367029548989
19.32,-0.02146189735614308
19.324,-0.018040435458786936
19.328,-0.019595645412130637
19.332,-0.02006220839813375
19.336,-0.021150855365474338
19.34,-0.019284603421461897
19.344,-0.02021772939346812
19.348,-0.018506998444790045
19.352,-0.016951788491446344
19.356,-0.01866251944012442
19.36,-0.019595645412130637
19.364,-0.017418351477449457
19.368,-0.014307931570762053
19.372,-0.013530326594090203
19.376,-0.014930015552099534
19.38,-0.01088646967340591
19.384,-0.008398133748055987
19.388,-0.01010886469673406
19.392,-0.0104199066874028
19.396,-0.01088646967340591
19.4,-0.015396578538102643
19.404,-0.015552099533437015
19.408,-0.014307931570762053
19.412,-0.015085536547433904
19.416,-0.017262830482115084
19.42,-0.015707620528771383
19.424,-0.0119751166407465
19.428,-0.009020217729393468
19.432,-0.007931570762052876
19.436,-0.0026438569206842922
19.44,0.001088646967340591
19.444,0.006065318818040436
19.448,0.01010886469673406
19.452,0.013685847589424573
19.456,0.014307931570762053
19.46,0.012286158631415241
19.464,0.012908242612752722
19.468,0.012908242612752722
19.472,0.007620528771384137
19.476,0.00015552099533437013
19.48,-0.0037325038880248835
19.484,-0.009953343701399688
19.488,-0.018351477449455676
19.492,-0.02270606531881804
19.496,-0.027371695178849145
19.5,-0.030948678071539656
19.504,-0.031259720062208396
19.508,-0.028304821150855364
19.512,-0.026594090202177293
19.516,-0.026594090202177293
19.52,-0.02317262830482115
19.524,-0.017729393468118197
19.528,-0.013374805598755831
19.532,-0.009175738724727838
19.536,-0.005598755832037325
19.54,-0.0017107309486780716
19.544,0.0018662519440124418
19.548,0.005598755832037325
19.552,0.008087091757387248
19.556,0.009642301710730949
19.56,0.008553654743390357
19.564,0.00933125972006221
19.568,0.009020217729393468
19.572,0.0029548989113530326
19.576,-0.004354587869362364
19.58,-0.009953343701399688
19.584,-0.015085536547433904
19.588,-0.02332814930015552
19.592,-0.027682737169517885
19.596,-0.031415241057542766
19.6,-0.034992223950233284
19.604,-0.03545878693623639
19.608,-0.034836702954898914
19.612,-0.03685847589424572
19.616,-0.03981337480559875
19.62,-0.04027993779160187
19.624,-0.038724727838258165
19.628,-0.037636080870917576
19.632,-0.03639191290824261
19.636,-0.03452566096423017
19.64,-0.03328149300155521
19.644,-0.027838258164852255
19.648,-0.024883359253499222
19.652,-0.019906687402799376
19.656,-0.019129082426127528
19.66,-0.017262830482115084
19.664,-0.014152410575427682
19.668,-0.009797822706065318
19.672,-0.01073094867807154
19.676,-0.012130637636080872
19.68,-0.01026438569206843
19.684,-0.0104199066874028
19.688,-0.012441679626749611
19.692,-0.011508553654743391
19.696,-0.013841368584758942
19.7,-0.016018662519440126
19.704,-0.014930015552099534
19.708,-0.01026438569206843
19.712,-0.01135303265940902
19.716,-0.01275272161741835
19.72,-0.014618973561430793
19.724,-0.012597200622083981
19.728,-0.013530326594090203
19.732,-0.013841368584758942
19.736,-0.014930015552099534
19.74,-0.013996889580093312
19.744,-0.012130637636080872
19.748,-0.01135303265940902
19.752,-0.008553654743390357
19.756,-0.009953343701399688
19.76,-0.01181959564541213
19.764,-0.009642301710730949
19.768,-0.007620528771384137
19.772,-0.009020217729393468
19.776,-0.010575427682737169
19.78,-0.008398133748055987
19.784,-0.009642301710730949
19.788,-0.01119751166407465
19.792,-0.015085536547433904
19.796,-0.018040435458786936
19.8,-0.02410575427682737
19.804,-0.02534992223950233
19.808,-0.024572317262830483
19.812,-0.026905132192846033
19.816,-0.029082426127527216
19.82,-0.029237947122861586
19.824,-0.026594090202177293
19.828,-0.027371695178849145
19.832,-0.027682737169517885
19.836,-0.027216174183514776
19.84,-0.0255054432348367
19.844,-0.02363919129082426
19.848,-0.0223950233281493
19.852,-0.019129082426127528
19.856,-0.018973561430793158
19.86,-0.019906687402799376
19.864,-0.015241057542768274
19.868,-0.01166407465007776
19.872,-0.01181959564541213
19.876,-0.01119751166407465
19.88,-0.008398133748055987
19.884,-0.00933125972006221
19.888,-0.0104199066874028
19.892,-0.00933125972006221
19.896,-0.009020217729393468
19.9,-0.012286158631415241
19.904,-0.009953343701399688
19.908,-0.008087091757387248
19.912,-0.01088646967340591
19.916,-0.012286158631415241
19.92,-0.013063763608087092
19.924,-0.01275272161741835
19.928,-0.013063763608087092
19.932,-0.013374805598755831
19.936,-0.014774494556765163
19.94,-0.014152410575427682
19.944,-0.014774494556765163
19.948,-0.013530326594090203
19.952,-0.01119751166407465
19.956,-0.008242612752721618
19.96,-0.009797822706065318
19.964,-0.005132192846034215
19.968,-0.0018662519440124418
19.972,-0.004043545878693624
19.976,-0.005132192846034215
19.98,-0.004043545878693624
19.984,-0.005132192846034215
19.988,-0.005598755832037325
19.992,-0.006998444790046656
19.996,-0.008398133748055987
20.0,-0.014618973561430793
20.004,-0.015552099533437015
20.008,-0.016174183514774496
20.012,-0.019906687402799376
20.016,-0.02348367029548989
20.02,-0.026749611197511663
20.024,-0.029237947122861586
20.028,-0.030482115085536547
20.032,-0.03452566096423017
20.036,-0.03701399688958009
20.04,-0.03608087091757387
20.044,-0.03623639191290824
20.048,-0.03359253499222395
20.052,-0.030326594090202177
20.056,-0.027838258164852255
20.06,-0.027371695178849145
20.064,-0.023950233281493
20.068,-0.02037325038880249
20.072,-0.0223950233281493
20.076,-0.023017107309486782
20.08,-0.02332814930015552
20.084,-0.0255054432348367
20.088,-0.029393468118195955
20.092,-0.030637636080870917
20.096,-0.03234836702954899
20.1,-0.03608087091757387
20.104,-0.03685847589424572
20.108,-0.03452566096423017
20.112,-0.03623639191290824
20.116,-0.038569206842923795
20.12,-0.03670295489891135
20.124,-0.034992223950233284
20.128,-0.03110419906687403
20.132,-0.029237947122861586
20.136,-0.026594090202177293
20.14,-0.0223950233281493
20.144,-0.019440124416796267
20.148,-0.015552099533437015
20.152,-0.01088646967340591
20.156,-0.009642301710730949
20.16,-0.010575427682737169
20.164,-0.008709175738724729
20.168,-0.008709175738724729
20.172,-0.013685847589424573
20.176,-0.017573872472783827
20.18,-0.019129082426127528
20.184,-0.02052877138413686
20.188,-0.024572317262830483
20.192,-0.026749611197511663
20.196,-0.027993779160186624
20.2,-0.031570762052877135
20.204,-0.03110419906687403
20.208,-0.027993779160186624
20.212,-0.028149300155520994
20.216,-0.026127527216174184
20.22,-0.019284603421461897
20.224,-0.007153965785381027
20.228,0.0037325038880248835
20.232,0.013219284603421462
20.236,0.016174183514774496
20.24,0.013374805598755831
20.244,0.0035769828926905133
20.248,-0.0037325038880248835
20.252,-0.004976671850699844
20.256,-0.0037325038880248835
20.26,-0.0035769828926905133
20.264,0.003110419906687403
20.268,0.005443234836702955
20.272,0.0038880248833592537
20.276,0.0006220839813374805
20.28,0.0017107309486780716
20.284,-0.0023328149300155523
20.288,-0.007620528771384137
20.292,-0.015085536547433904
20.296,-0.021306376360808708
20.3,-0.028771384136858476
20.304,-0.0343701399688958
20.308,-0.03421461897356143
20.312,-0.038569206842923795
20.316,-0.042768273716951785
20.32,-0.04385692068429238
20.324,-0.04307931570762053
20.328,-0.04401244167962675
20.332,-0.042301710730948676
20.336,-0.042301710730948676
20.34,-0.03981337480559875
20.344,-0.039191290824261274
20.348,-0.03701399688958009
20.352,-0.03405909797822706
20.356,-0.03250388802488336
20.36,-0.03312597200622084
20.364,-0.031570762052877135
20.368,-0.028771384136858476
20.372,-0.031259720062208396
20.376,-0.03188180404354588
20.38,-0.03110419906687403
20.384,-0.03374805598755832
20.388,-0.037791601866251946
20.392,-0.03965785381026438
20.396,-0.042301710730948676
20.4,-0.04743390357698289
20.404,-0.04821150855365474
20.408,-0.048989113530326596
20.412,-0.050233281493001554
20.416,-0.053810264385692065
20.42,-0.05427682737169518
20.424,-0.05412130637636081
20.428,-0.05567651632970451
20.432,-0.05412130637636081
20.436,-0.05287713841368585
20.44,-0.052099533437014
20.444,-0.05194401244167963
20.448,-0.048678071539657856
20.452,-0.04416796267496112
20.456,-0.041990668740279936
20.46,-0.03981337480559875
20.464,-0.0359253499222395
20.468,-0.031726283048211505
20.472,-0.031259720062208396
20.476,-0.03297045101088647
20.48,-0.03390357698289269
20.484,-0.03452566096423017
20.488,-0.03530326594090202
20.492,-0.03390357698289269
20.496,-0.03359253499222395
20.5,-0.03608087091757387
20.504,-0.03452566096423017
20.508,-0.03343701399688958
20.512,-0.03234836702954899
20.516,-0.03405909797822706
20.52,-0.03390357698289269
20.524,-0.034836702954898914
20.528,-0.03452566096423017
20.532,-0.03297045101088647
20.536,-0.03234836702954899
20.54,-0.030482115085536547
20.544,-0.030171073094867808
20.548,-0.0297045101088647
20.552,-0.027527216174183515
20.556,-0.026749611197511663
20.56,-0.026127527216174184
20.564,-0.02177293934681182
20.568,-0.016796267496111975
20.572,-0.016640746500777605
20.576,-0.016951788491446344
20.58,-0.014152410575427682
20.584,-0.014307931570762053
20.588,-0.015085536547433904
20.592,-0.013530326594090203
20.596,-0.014774494556765163
20.6,-0.015552099533437015
20.604,-0.016018662519440126
20.608,-0.014618973561430793
20.612,-0.015707620528771383
20.616,-0.019284603421461897
20.62,-0.02208398133748056
20.624,-0.024727838258164853
20.628,-0.0255054432348367
20.632,-0.027993779160186624
20.636,-0.027838258164852255
20.64,-0.027371695178849145
20.644,-0.024883359253499222
20.648,-0.025038880248833592
20.652,-0.021150855365474338
20.656,-0.02052877138413686
20.66,-0.02068429237947123
20.664,-0.016018662519440126
20.668,-0.01275272161741835
20.672,-0.0119751166407465
20.676,-0.011508553654743391
20.68,-0.009953343701399688
20.684,-0.008864696734059098
20.688,-0.009642301710730949
20.692,-0.009642301710730949
20.696,-0.013219284603421462
20.7,-0.018506998444790045
20.704,-0.019595645412130637
20.708,-0.01866251944012442
20.712,-0.02161741835147745
20.716,-0.02534992223950233
20.72,-0.026594090202177293
20.724,-0.027371695178849145
20.728,-0.027993779160186624
20.732,-0.027682737169517885
20.736,-0.028304821150855364
20.74,-0.027371695178849145
20.744,-0.027371695178849145
20.748,-0.024883359253499222
20.752,-0.02363919129082426
20.756,-0.02270606531881804
20.76,-0.02379471228615863
20.764,-0.02161741835147745
20.768,-0.018973561430793158
20.772,-0.02177293934681182
20.776,-0.02363919129082426
20.78,-0.024261275272161743
20.784,-0.025816485225505444
20.788,-0.026905132192846033
20.792,-0.027527216174183515
20.796,-0.028615863141524107
20.8,-0.03328149300155521
20.804,-0.03452566096423017
20.808,-0.03359253499222395
20.812,-0.03670295489891135
20.816,-0.04043545878693624
20.82,-0.0432348367029549
20.824,-0.04354587869362364
20.828,-0.045723172628304824
20.832,-0.04743390357698289
20.836,-0.04852255054432349
20.84,-0.0463452566096423
20.844,-0.045878693623639194
20.848,-0.04370139968895801
20.852,-0.04027993779160187
20.856,-0.04059097978227061
20.86,-0.04074650077760498
20.864,-0.03545878693623639
20.868,-0.03359253499222395
20.872,-0.03328149300155521
20.876,-0.034992223950233284
20.88,-0.03374805598755832
20.884,-0.03359253499222395
20.888,-0.03203732503888025
20.892,-0.0297045101088647
20.896,-0.029548989113530325
20.9,-0.030171073094867808
20.904,-0.029860031104199068
20.908,-0.027993779160186624
20.912,-0.027993779160186624
20.916,-0.030637636080870917
20.92,-0.030948678071539656
20.924,-0.030948678071539656
20.928,-0.03203732503888025
